frame_id,x,y
loc5_script4_seq2_rec1_frame_1280,863.9743711062008,606.2105266431129
loc5_script4_seq2_rec1_frame_1290,859.0002467795716,616.1979354258528
loc5_script4_seq2_rec1_frame_1300,865.2940724459845,620.3546024679088
loc5_script4_seq2_rec1_frame_1310,819.8779079072094,592.2482069458247
loc5_script4_seq2_rec1_frame_1320,822.3357729137581,577.7297076878721
loc5_script4_seq2_rec1_frame_1330,861.5584178647097,606.4620974006953
loc5_script4_seq2_rec1_frame_1340,872.5325258603546,591.8540614428532
loc5_script4_seq2_rec1_frame_1350,864.2008503593986,604.0555460748132
loc5_script4_seq2_rec1_frame_1360,786.5235173139413,611.1151910251428
loc5_script4_seq2_rec1_frame_1370,846.1587046090011,608.1907854771634
loc5_script4_seq2_rec1_frame_1380,864.6259116004389,603.6468075325047
loc5_script4_seq2_rec1_frame_1390,863.2874995596734,595.2443098439877
loc5_script4_seq2_rec1_frame_1400,1055.473117861843,770.943800773564
loc5_script4_seq2_rec1_frame_1410,819.0027889651118,538.7966766595225
loc5_script4_seq2_rec1_frame_1420,841.5359649180183,433.6956652963282
loc5_script4_seq2_rec1_frame_1430,927.7220394785686,490.8283703600911
loc5_script4_seq2_rec1_frame_1440,922.6607974590947,648.2548852662444
loc5_script4_seq2_rec1_frame_1450,949.2853078002433,664.2099335341779
loc5_script4_seq2_rec1_frame_1460,949.431890256637,660.1018902128573
loc5_script4_seq2_rec1_frame_1470,940.6538067331346,773.1209279329964
loc5_script4_seq2_rec1_frame_1480,953.6196914275115,701.3051961109247
loc5_script4_seq2_rec1_frame_1490,951.4686672045415,743.7893305504051
loc5_script4_seq2_rec1_frame_1500,899.1598982964366,544.0920299105746
loc5_script4_seq2_rec1_frame_1510,916.8314267677383,611.1866585307578
loc5_script4_seq2_rec1_frame_1520,927.9257195443874,579.678816868087
loc5_script4_seq2_rec1_frame_1530,952.2562259143257,827.1048309598575
loc5_script4_seq2_rec1_frame_1540,922.588749586275,753.8625069387315
loc5_script4_seq2_rec1_frame_1550,763.6963272957148,589.712243572751
loc5_script4_seq2_rec1_frame_1560,780.8243020656215,716.5635087060896
loc5_script4_seq2_rec1_frame_1570,765.9927343916045,673.927240694087
loc5_script4_seq2_rec1_frame_1580,950.1535982467557,618.7220220896835
loc5_script4_seq2_rec1_frame_1590,924.6602436795189,665.9269743729711
loc5_script4_seq2_rec1_frame_1600,978.2074928816095,722.8277937864824
loc5_script4_seq2_rec1_frame_1610,936.1532544504748,600.0027512176681
loc5_script4_seq2_rec1_frame_1620,883.192610073005,518.8319044220927
loc5_script4_seq2_rec1_frame_1630,877.4887639350507,601.9712318701407
loc5_script4_seq2_rec1_frame_1640,967.97204583493,718.976253986499
loc5_script4_seq2_rec1_frame_1650,833.2806822314838,551.2583702367232
loc5_script4_seq2_rec1_frame_1660,944.4318839168016,754.774978341291
loc5_script4_seq2_rec1_frame_1670,930.8889195715402,583.5982891722463
loc5_script4_seq2_rec1_frame_1680,931.4608253022137,661.6719414030767
loc5_script4_seq2_rec1_frame_1690,953.8206331047616,643.0831327934181
loc5_script4_seq2_rec1_frame_1700,953.8932300367064,634.9640522453176
loc5_script4_seq2_rec1_frame_1710,973.3823871547412,686.5042375533862
loc5_script4_seq2_rec1_frame_1720,936.2563141270525,728.1347701027703
loc5_script4_seq2_rec1_frame_1730,949.4896730106259,716.5271104548978
loc5_script4_seq2_rec1_frame_1740,966.9760137297283,678.1189076487979
loc5_script4_seq2_rec1_frame_1750,957.5383058961098,670.8983685985405
loc5_script4_seq2_rec1_frame_1760,944.2783571584754,617.3241493034132
loc5_script4_seq2_rec1_frame_1770,936.219847177936,641.4810002988714
loc5_script4_seq2_rec1_frame_1780,952.9919426294188,655.1769677217635
loc5_script4_seq2_rec1_frame_1790,852.3639411331648,785.431241922222
loc5_script4_seq2_rec1_frame_1800,886.7199345814828,620.6558075030806
loc5_script4_seq2_rec1_frame_1810,911.2804040737167,562.3978656174788
loc5_script4_seq2_rec1_frame_1820,930.9319004250144,565.048655400602
loc5_script4_seq2_rec1_frame_1830,933.2311561516279,555.903284743258
loc5_script4_seq2_rec1_frame_1840,935.3232686756718,549.8834323209454
loc5_script4_seq2_rec1_frame_1850,924.1199186247269,557.7569868321905
loc5_script4_seq2_rec1_frame_1860,926.0792952126912,574.9185497535963
loc5_script4_seq2_rec1_frame_1870,917.8736536692476,610.2799820379855
loc5_script4_seq2_rec1_frame_1880,910.1337536937513,630.1259368840605
loc5_script4_seq2_rec1_frame_1890,889.8760237132533,608.286734275938
loc5_script4_seq2_rec1_frame_1900,906.3215205869523,621.5680302474032
loc5_script4_seq2_rec1_frame_1910,919.9849832408015,616.5641352915659
loc5_script4_seq2_rec1_frame_1920,949.1383321279557,646.2911147019931
loc5_script4_seq2_rec1_frame_1930,951.0070489764946,595.8425295208681
loc5_script4_seq2_rec1_frame_1940,911.4531695173773,649.8205412160058
loc5_script4_seq2_rec1_frame_1950,921.5491721437764,650.4300358557506
loc5_script4_seq2_rec1_frame_1960,938.162567517463,626.2042866863751
loc5_script4_seq2_rec1_frame_1970,963.335077930243,649.6586737698335
loc5_script4_seq2_rec1_frame_1980,963.4725931080595,643.3769099690315
loc5_script4_seq2_rec1_frame_1990,940.3250725631347,635.8856678351103
loc5_script4_seq2_rec1_frame_2000,984.9386413518373,638.6867683505934
loc5_script4_seq2_rec1_frame_2010,966.6190955763716,604.5911432242773
loc5_script4_seq2_rec1_frame_2020,963.8491439046766,612.1403207330363
loc5_script4_seq2_rec1_frame_2030,976.5723584066693,608.0311490996842
loc5_script4_seq2_rec1_frame_2040,968.3286870807189,617.8955323572395
loc5_script4_seq2_rec1_frame_2050,974.3487880019736,702.3397776842111
loc5_script4_seq2_rec1_frame_2060,985.7748316558304,646.8908066914379
loc5_script4_seq2_rec1_frame_2070,981.6453585589591,670.6895145637387
loc5_script4_seq2_rec1_frame_2080,980.2409345873466,650.4195106533357
loc5_script4_seq2_rec1_frame_2090,968.0972932380699,610.421489597974
loc5_script4_seq2_rec1_frame_2100,980.4206263941617,646.6983689763647
loc5_script4_seq2_rec1_frame_2110,962.9030733756822,598.0301147056159
loc5_script4_seq2_rec1_frame_2120,958.0185117152453,599.8097181599381
loc5_script4_seq2_rec1_frame_2130,960.7661178226055,615.8847107318073
loc5_script4_seq2_rec1_frame_2140,965.651257004754,606.4829469988919
loc5_script4_seq2_rec1_frame_2150,966.3423339992542,620.0184575548724
loc5_script4_seq2_rec1_frame_2160,971.6488264605899,632.7077043886759
loc5_script4_seq2_rec1_frame_2170,970.2172413989571,637.0430538411241
loc5_script4_seq2_rec1_frame_2180,989.9546275686125,698.045378347299
loc5_script4_seq2_rec1_frame_2190,982.0095618807821,678.2204127365602
loc5_script4_seq2_rec1_frame_2200,971.1162358331353,657.7161499791048
loc5_script4_seq2_rec1_frame_2210,979.3387709709857,654.5406285224495
loc5_script4_seq2_rec1_frame_2220,968.5409095597454,635.63118809598
loc5_script4_seq2_rec1_frame_2230,807.0477140531415,649.489324334265
loc5_script4_seq2_rec1_frame_2240,873.6417720264253,583.7013079633068
loc5_script4_seq2_rec1_frame_2250,908.9028413627176,607.2401868435928
loc5_script4_seq2_rec1_frame_2260,882.7250385216869,585.5271450808186
loc5_script4_seq2_rec1_frame_2270,903.6317179930855,666.0993168750426
loc5_script4_seq2_rec1_frame_2280,871.7925961612785,711.0613004809122
loc5_script4_seq2_rec1_frame_2290,1011.980235434035,697.2219044058392
loc5_script4_seq2_rec1_frame_2300,822.4216168118849,924.3981355663725
loc5_script4_seq2_rec1_frame_2310,935.0889932241419,638.5239322779148
loc5_script4_seq2_rec1_frame_2320,994.0558125357634,555.7871448029787
loc5_script4_seq2_rec1_frame_2330,853.4030121215626,535.7165880170232
loc5_script4_seq2_rec1_frame_2340,864.7559087656081,562.9259986970825
loc5_script4_seq2_rec1_frame_2350,851.0093249721406,621.4816079323643
loc5_script4_seq2_rec1_frame_2360,957.6990166622301,670.0837602736224
loc5_script4_seq2_rec1_frame_2370,914.4152120214986,635.9489595001995
loc5_script4_seq2_rec1_frame_2380,1017.942082851587,722.2779773109615
loc5_script4_seq2_rec1_frame_2390,885.3187902936673,874.7513919838749
loc5_script4_seq2_rec1_frame_2400,979.0063276089478,730.271556825605
loc5_script4_seq2_rec1_frame_2410,903.6645473083493,620.798924832197
loc5_script4_seq2_rec1_frame_2420,960.5624681189904,704.5658692361222
loc5_script4_seq2_rec1_frame_2430,872.4291915000588,600.9436688734643
loc5_script4_seq2_rec1_frame_2440,854.7194833768647,647.3193145236036
loc5_script4_seq2_rec1_frame_2450,845.8965746067768,598.6295726301993
loc5_script4_seq2_rec1_frame_2460,826.6203996352237,603.3040307296002
loc5_script4_seq2_rec1_frame_2470,944.1739138018282,438.0033234453249
loc5_script4_seq2_rec1_frame_2480,914.5371602098147,670.2424141200223
loc5_script4_seq2_rec1_frame_2490,870.0014914741294,446.4421987654113
loc5_script4_seq2_rec1_frame_2500,812.0984263954979,557.1769737834844
loc5_script4_seq2_rec1_frame_2510,836.2819108932873,678.6993168557428
loc5_script4_seq2_rec1_frame_2520,664.2984105537846,907.457537199995
loc5_script4_seq2_rec1_frame_2530,864.105706084495,515.1503564512439
loc5_script4_seq2_rec1_frame_2540,653.609180292788,1063.2923678459629
loc5_script4_seq2_rec1_frame_2550,777.4299902243083,714.1268743550172
loc5_script4_seq2_rec1_frame_2560,773.075197730197,619.9753222726838
loc5_script4_seq2_rec1_frame_2570,845.4571539908576,702.7969483737054
loc5_script4_seq2_rec1_frame_2580,765.5571467337512,667.4343671585883
loc5_script4_seq2_rec1_frame_2590,762.420509830971,676.1938101074996
loc5_script4_seq2_rec1_frame_2600,823.8629064309723,625.8777397903118
loc5_script4_seq2_rec1_frame_2610,851.3006951462545,711.7810440828372
loc5_script4_seq2_rec1_frame_2620,846.443538215792,691.4800339252274
loc5_script4_seq2_rec1_frame_2630,817.8048676355193,666.7570927986793
loc5_script4_seq2_rec1_frame_2640,906.4259076521012,629.5512945888929
loc5_script4_seq2_rec1_frame_2650,1019.620385142315,718.4426053748182
loc5_script4_seq2_rec1_frame_2660,767.5683389663741,854.4299535934413
loc5_script4_seq2_rec1_frame_2670,817.4572883505787,704.6325562704533
loc5_script4_seq2_rec1_frame_2680,770.7256143452048,816.5308972061764
loc5_script4_seq2_rec1_frame_2690,757.401333565823,398.61424405450674
loc5_script4_seq2_rec1_frame_2700,807.0490794228522,563.5935946620772
loc5_script4_seq2_rec1_frame_2710,879.4077756829654,505.1543435704144
loc5_script4_seq2_rec1_frame_2720,895.704320105528,562.7744406991219
loc5_script4_seq2_rec1_frame_2730,868.386787907548,665.2236486206723
loc5_script4_seq2_rec1_frame_2740,918.5154344988334,642.5981216310963
loc5_script4_seq2_rec1_frame_2750,796.9082939810696,998.8914272960585
loc5_script4_seq2_rec1_frame_2760,984.889408607057,732.6763120303283
loc5_script4_seq2_rec1_frame_2770,989.5036423508164,687.5819954025845
loc5_script4_seq2_rec1_frame_2780,900.3950334552769,663.6456748516108
loc5_script4_seq2_rec1_frame_2790,913.6150992685798,660.3831680116468
loc5_script4_seq2_rec1_frame_2800,847.5232013634643,685.8768039566509
loc5_script4_seq2_rec1_frame_2810,811.8282099317174,642.5316619107621
loc5_script4_seq2_rec1_frame_2820,844.6321220550326,614.5648080505591
loc5_script4_seq2_rec1_frame_2830,855.3328432603851,643.4683009344392
loc5_script4_seq2_rec1_frame_2840,964.6854085341496,724.6040170584349
loc5_script4_seq2_rec1_frame_2850,961.494157742273,778.7246900083028
loc5_script4_seq2_rec1_frame_2860,844.7216236472557,455.70442967360856
loc5_script4_seq2_rec1_frame_2870,917.7847633201543,918.2373595594486
loc5_script4_seq2_rec1_frame_2880,733.122804439612,472.4461768607817
loc5_script4_seq2_rec1_frame_2890,875.2969609190179,572.4310285354265
loc5_script4_seq2_rec1_frame_2900,902.547853829555,570.0494368099595
loc5_script4_seq2_rec1_frame_2910,833.3326661345741,558.5686938716892
loc5_script4_seq2_rec1_frame_2920,638.2650148042244,429.28205954773983
loc5_script4_seq2_rec1_frame_2930,811.626320021578,966.7823238932897
loc5_script4_seq2_rec1_frame_2940,869.1238648236548,749.0686058046425
loc5_script4_seq2_rec1_frame_2950,778.9618234148087,864.820438746488
loc5_script4_seq2_rec1_frame_2960,798.3698990609159,849.8356755555062
loc5_script4_seq2_rec1_frame_2970,793.3970875997372,865.207290103657
loc5_script4_seq2_rec1_frame_2980,765.5366778273657,488.0040292558027
loc5_script4_seq2_rec1_frame_2990,695.6162342967907,727.8638344772274
loc5_script4_seq2_rec1_frame_3000,785.2576930332649,778.0218642781847
loc5_script4_seq2_rec1_frame_3010,978.2013135823199,520.1996808059489
loc5_script4_seq2_rec1_frame_3020,952.9726814288662,700.148827791032
loc5_script4_seq2_rec1_frame_3030,905.562427346227,792.7901499301554
loc5_script4_seq2_rec1_frame_3040,832.2813673777083,705.1386430480999
loc5_script4_seq2_rec1_frame_3050,868.6112251938131,851.5557796982257
loc5_script4_seq2_rec1_frame_3060,821.360807450134,820.8287228604513
loc5_script4_seq2_rec1_frame_3070,804.7509805189258,619.7107350430854
loc5_script4_seq2_rec1_frame_3080,854.5581334985828,485.9779756387445
loc5_script4_seq2_rec1_frame_3090,838.2553441911564,605.3035111524176
loc5_script4_seq2_rec1_frame_3100,807.8512876291167,551.4482635828499
loc5_script4_seq2_rec1_frame_3110,562.1092768311705,648.3039540853379
loc5_script4_seq2_rec1_frame_3120,777.7694875307858,581.7353987328787
loc5_script4_seq2_rec1_frame_3130,861.4156862087783,690.014008954617
loc5_script4_seq2_rec1_frame_3140,901.7219546269525,660.4924496020426
loc5_script4_seq2_rec1_frame_3150,946.5179166328929,763.1845650911062
loc5_script4_seq2_rec1_frame_3160,911.3677534181659,661.7873881902293
loc5_script4_seq2_rec1_frame_3170,670.0808582389557,591.1051862276091
loc5_script4_seq2_rec1_frame_3180,728.9020198194678,603.0327683904451
loc5_script4_seq2_rec1_frame_3190,721.5892182538985,722.7690815323472
loc5_script4_seq2_rec1_frame_3200,712.4188818176902,632.5520596576396
loc5_script4_seq2_rec1_frame_3210,756.5338175351219,684.571550606682
loc5_script4_seq2_rec1_frame_3220,784.0283278689716,744.1929944400822
loc5_script4_seq2_rec1_frame_3230,769.2618878186706,705.1421675521318
loc5_script4_seq2_rec1_frame_3240,966.5811820010863,665.9277206332014
loc5_script4_seq2_rec1_frame_3250,951.1924063967591,648.0719504291881
loc5_script4_seq2_rec1_frame_3260,969.0250423849626,679.16857022328
loc5_script4_seq2_rec1_frame_3270,653.3236329420241,570.8671673895415
loc5_script4_seq2_rec1_frame_3280,756.5750739061338,632.0726227076198
loc5_script4_seq2_rec1_frame_3290,887.3815920941129,789.9137361871726
loc5_script4_seq2_rec1_frame_3300,894.7283303340145,762.6206239453323
loc5_script4_seq2_rec1_frame_3310,934.4034502146217,838.8149125349095
loc5_script4_seq2_rec1_frame_3320,862.7066685049099,751.7288541119161
loc5_script4_seq2_rec1_frame_3330,715.3627871015372,539.6924411006329
loc5_script4_seq2_rec1_frame_3340,873.0931771562782,689.7998998754674
loc5_script4_seq2_rec1_frame_3350,923.667808501628,817.7833609585036
loc5_script4_seq2_rec1_frame_3360,766.7525002108277,357.4939465118539
loc5_script4_seq2_rec1_frame_3370,937.1924798508749,593.816022957749
loc5_script4_seq2_rec1_frame_3380,899.6281080143023,593.7215556231807
loc5_script4_seq2_rec1_frame_3390,795.8478210988281,412.4924753196473
loc5_script4_seq2_rec1_frame_3400,791.1876803969728,596.0785321667381
loc5_script4_seq2_rec1_frame_3410,886.1786542684889,648.3195177608967
loc5_script4_seq2_rec1_frame_3420,831.6080218025834,606.9600905202755
loc5_script4_seq2_rec1_frame_3430,844.5714699124712,630.037406903779
loc5_script4_seq2_rec1_frame_3440,896.0444706701317,708.2358942416128
loc5_script4_seq2_rec1_frame_3450,932.2608739418073,752.0241631094906
loc5_script4_seq2_rec1_frame_3460,932.670714762656,769.3834599059605
loc5_script4_seq2_rec1_frame_3470,945.6646751059218,755.9564566808547
loc5_script4_seq2_rec1_frame_3480,948.3405003828825,733.5075219302905
loc5_script4_seq2_rec1_frame_3490,966.867855087605,694.1041777516924
loc5_script4_seq2_rec1_frame_3500,916.5724459130124,518.7688123632679
loc5_script4_seq2_rec1_frame_3510,863.5129461226769,866.0301776235418
loc5_script4_seq2_rec1_frame_3520,806.6903072764615,655.4515861309916
loc5_script4_seq2_rec1_frame_3530,796.6289000868782,855.8654600058987
loc5_script4_seq2_rec1_frame_3540,803.4650048341417,696.0550593809563
loc5_script4_seq2_rec1_frame_3550,775.1938947487594,730.196931867109
loc5_script4_seq2_rec1_frame_3560,835.2661556160036,701.4556329491106
loc5_script4_seq2_rec1_frame_3570,911.1725509598098,686.5879996105022
loc5_script4_seq2_rec1_frame_3580,888.8963227062654,525.3285259180359
loc5_script4_seq2_rec1_frame_3590,793.5988985631243,681.906993787418
loc5_script4_seq2_rec1_frame_3600,865.1418335845777,629.12639547524
loc5_script4_seq2_rec1_frame_3610,852.1450356547152,542.1334853050524
loc5_script4_seq2_rec1_frame_3620,874.0032001849066,705.2730523632588
loc5_script4_seq2_rec1_frame_3630,833.2051692581376,605.1941620410829
loc5_script4_seq2_rec1_frame_3640,846.921443857798,578.7941388289076
loc5_script4_seq2_rec1_frame_3650,728.5839825271444,617.7270502897805
loc5_script4_seq2_rec1_frame_3660,797.2348988008398,894.6141914328576
loc5_script4_seq2_rec1_frame_3670,889.2550020141251,476.405593820186
loc5_script4_seq2_rec1_frame_3680,893.3540486791135,692.3708293485015
loc5_script4_seq2_rec1_frame_3690,800.2500641710843,760.6519303124423
loc5_script4_seq2_rec1_frame_3700,820.8633317810783,832.4776065894839
loc5_script4_seq2_rec1_frame_3710,822.6408647765277,668.212162895511
loc5_script4_seq2_rec1_frame_3720,898.994365354699,687.1954869352567
loc5_script4_seq2_rec1_frame_3730,767.3436027745607,790.4956627449105
loc5_script4_seq2_rec1_frame_3740,772.9214157235074,761.4727668203179
loc5_script4_seq2_rec1_frame_3750,785.5279557574802,759.1902330422358
loc5_script4_seq2_rec1_frame_3760,768.3566867881652,707.4888464464386
loc5_script4_seq2_rec1_frame_3770,792.4060290432278,528.6596883150228
loc5_script4_seq2_rec1_frame_3780,812.6388624908926,682.0869814904909
loc5_script4_seq2_rec1_frame_3790,939.9790917830156,560.0258448030945
loc5_script4_seq2_rec1_frame_3800,986.8517892433532,541.6812607566534
loc5_script4_seq2_rec1_frame_3810,854.2707119032348,639.6330411295809
loc5_script4_seq2_rec1_frame_3820,994.0660858119147,549.2956969853151
loc5_script4_seq2_rec1_frame_3830,864.6545032297204,611.660788020784
loc5_script4_seq2_rec1_frame_3840,825.2488953887049,629.3109805401482
loc5_script4_seq2_rec1_frame_3850,818.5477306750686,650.5131600052409
loc5_script4_seq2_rec1_frame_3860,838.4747599421331,625.9295387139437
loc5_script4_seq2_rec1_frame_3870,796.7230765161703,651.4748212934437
loc5_script4_seq2_rec1_frame_3880,826.7710530075146,525.410194234874
loc5_script4_seq2_rec1_frame_3890,757.4972515270363,632.3102108892035
loc5_script4_seq2_rec1_frame_3900,786.6209034202963,568.6814731694827
loc5_script4_seq2_rec1_frame_3910,804.184851116578,534.9689472125849
loc5_script4_seq2_rec1_frame_3920,797.3717863021188,535.4718510383168
loc5_script4_seq2_rec1_frame_3930,797.2886435310934,541.8298666266073
loc5_script4_seq2_rec1_frame_3940,805.57862884942,543.5367436681881
loc5_script4_seq2_rec1_frame_3950,813.0382031936236,547.3754527630668
loc5_script4_seq2_rec1_frame_3960,814.0137089695074,566.3405940040836
loc5_script4_seq2_rec1_frame_3970,808.718722986074,581.8767847595808
loc5_script4_seq2_rec1_frame_3980,838.5252538216945,533.0452790273188
loc5_script4_seq2_rec1_frame_3990,847.0966428249174,551.3766850200739
loc5_script4_seq2_rec1_frame_4000,807.2502010469412,589.5461533939755
loc5_script4_seq2_rec1_frame_4010,776.6430045006011,876.0426124223779
loc5_script4_seq2_rec1_frame_4020,820.5142340939956,747.5835882945846
loc5_script4_seq2_rec1_frame_4030,808.1267222880696,777.5653854241621
loc5_script4_seq2_rec1_frame_4040,796.0700944321987,693.1659614090343
loc5_script4_seq2_rec1_frame_4050,817.8993138234049,792.6362178252082
loc5_script4_seq2_rec1_frame_4060,819.8374186559474,726.0221296056768
loc5_script4_seq2_rec1_frame_4070,816.1475968714552,730.6960820934794
loc5_script4_seq2_rec1_frame_4080,879.0582391024689,695.9118345077935
loc5_script4_seq2_rec1_frame_4090,939.3588999643727,790.3619909309547
loc5_script4_seq2_rec1_frame_4100,848.052958500749,691.1227059557966
loc5_script4_seq2_rec1_frame_4110,847.5616098322737,624.3308499713937
loc5_script4_seq2_rec1_frame_4120,770.7828733692182,703.9625357141908
loc5_script4_seq2_rec1_frame_4130,772.4340178930711,699.0748707208028
loc5_script4_seq2_rec1_frame_4140,773.1453061815774,680.5907653029673
loc5_script4_seq2_rec1_frame_4150,781.4110984521485,754.6167972902197
loc5_script4_seq2_rec1_frame_4160,777.6623074565055,705.7517225857239
loc5_script4_seq2_rec1_frame_4170,507.097944445922,746.3413602809117
loc5_script4_seq2_rec1_frame_4180,805.3052845408339,939.3520240427118
loc5_script4_seq2_rec1_frame_4190,861.321136949895,664.6518181557763
loc5_script4_seq2_rec1_frame_4200,831.3251263198965,332.7212516427418
loc5_script4_seq2_rec1_frame_4210,1007.0129772673786,585.8638003245168
loc5_script4_seq2_rec1_frame_4220,988.0609528607574,646.7536208333808
loc5_script4_seq2_rec1_frame_4230,1009.4363081142076,602.2639288262548
loc5_script4_seq2_rec1_frame_4240,901.2476315268872,649.8267980117616
loc5_script4_seq2_rec1_frame_4250,887.2531924213718,701.7658734136426
loc5_script4_seq2_rec1_frame_4260,921.3902318604697,783.8117199860355
loc5_script4_seq2_rec1_frame_4270,856.7904313293592,524.5955051573258
loc5_script4_seq2_rec1_frame_4280,876.1185248546831,630.2695915890436
loc5_script4_seq2_rec1_frame_4290,894.6632686368998,645.1113110127301
loc5_script4_seq2_rec1_frame_4300,853.949430255055,687.1561998627938
loc5_script4_seq2_rec1_frame_4310,863.0445153991789,698.1029394507398
loc5_script4_seq2_rec1_frame_4320,791.4365974142775,684.5782740314232
loc5_script4_seq2_rec1_frame_4330,756.3905714286522,750.0638329714322
loc5_script4_seq2_rec1_frame_4340,772.6517103280163,840.4480702345638
loc5_script4_seq2_rec1_frame_4350,757.1728294289154,751.1764940845046
loc5_script4_seq2_rec1_frame_4360,784.2520646081565,816.6973982728105
loc5_script4_seq2_rec1_frame_4370,802.227470408588,825.4478883384836
loc5_script4_seq2_rec1_frame_4380,775.3983227361953,821.9368220779184
loc5_script4_seq2_rec1_frame_4390,826.0974554169643,859.845307618112
loc5_script4_seq2_rec1_frame_4400,786.0105496881628,739.9725040675368
loc5_script4_seq2_rec1_frame_4410,762.6736834017248,731.3796060399723
loc5_script4_seq2_rec1_frame_4420,815.1263211279688,669.4557565078413
loc5_script4_seq2_rec1_frame_4430,854.1016799300855,454.98270557654894
loc5_script4_seq2_rec1_frame_4440,819.2955723470217,683.5186047352129
loc5_script4_seq2_rec1_frame_4450,905.6734753243946,567.025198515196
loc5_script4_seq2_rec1_frame_4460,822.5602266109101,738.5422637102552
loc5_script4_seq2_rec1_frame_4470,899.2038229108842,597.9778936736519
loc5_script4_seq2_rec1_frame_4480,910.8327471025669,645.831920005069
loc5_script4_seq2_rec1_frame_4490,817.7864354358798,703.0654911964824
loc5_script4_seq2_rec1_frame_4500,873.5539218021493,606.7729825795521
loc5_script4_seq2_rec1_frame_4510,861.2930058019526,670.191723448523
loc5_script4_seq2_rec1_frame_4520,831.2498867714482,654.2493933045283
loc5_script4_seq2_rec1_frame_4530,807.6305542271059,799.2520731940339
loc5_script4_seq2_rec1_frame_4540,786.0504367334881,793.5920947461697
loc5_script4_seq2_rec1_frame_4550,771.5514833534489,773.5116342166646
loc5_script4_seq2_rec1_frame_4560,802.105297681137,499.535392525622
loc5_script4_seq2_rec1_frame_4570,840.2754483698492,629.5009765162279
loc5_script4_seq2_rec1_frame_4580,835.9886705222692,739.0269904356671
loc5_script4_seq2_rec1_frame_4590,920.2990718835622,568.978619265137
loc5_script4_seq2_rec1_frame_4600,836.2215957348773,709.3237174457436
loc5_script4_seq2_rec1_frame_4610,787.2367870977232,693.3891496630217
loc5_script4_seq2_rec1_frame_4620,842.7944924329435,479.47462076415854
loc5_script4_seq2_rec1_frame_4630,779.6564053371941,698.0340402496249
loc5_script4_seq2_rec1_frame_4640,807.8543911897262,690.4098144417978
loc5_script4_seq2_rec1_frame_4650,788.7003933452352,689.6426766129999
loc5_script4_seq2_rec1_frame_4660,857.7142933891633,346.6730166041941
loc5_script4_seq2_rec1_frame_4670,866.3120490073691,537.0021905927749
loc5_script4_seq2_rec1_frame_4680,665.6608445255603,475.38235761324927
loc5_script4_seq2_rec1_frame_4690,572.9159012199646,701.3495292375596
loc5_script4_seq2_rec1_frame_4700,896.7984664296408,814.00233835235
loc5_script4_seq2_rec1_frame_4710,949.5012400849722,691.2098834426149
loc5_script4_seq2_rec1_frame_4720,941.1935416660306,620.3642716719507
loc5_script4_seq2_rec1_frame_4730,925.4238103103628,570.5736636977293
loc5_script4_seq2_rec1_frame_4740,933.4261798807482,563.9192035896
loc5_script4_seq2_rec1_frame_4750,827.5141059361501,691.1922190145117
loc5_script4_seq2_rec1_frame_4760,750.2036945027523,779.1721790784294
loc5_script4_seq2_rec1_frame_4770,783.6726448351724,734.8196487311934
loc5_script4_seq2_rec1_frame_4780,915.1870887425764,647.02406414467
loc5_script4_seq2_rec1_frame_4790,879.5986167756125,576.6256715521203
loc5_script4_seq2_rec1_frame_4800,926.0884256748606,626.3399718948513
loc5_script4_seq2_rec1_frame_4810,905.0389490245946,643.6758862116544
loc5_script4_seq2_rec1_frame_4820,874.1558892084727,615.9843118480787
loc5_script4_seq2_rec1_frame_4830,999.9731033609892,644.8482380666502
loc5_script4_seq2_rec1_frame_4840,1030.85098188434,659.0270883957303
loc5_script4_seq2_rec1_frame_4850,1021.8735625069537,662.7205783981544
loc5_script4_seq2_rec1_frame_4860,940.8551555684669,724.4436526532006
loc5_script4_seq2_rec1_frame_4870,939.2889892149219,1048.6726029640492
loc5_script4_seq2_rec1_frame_4880,947.1867348430603,801.7314000688857
loc5_script4_seq2_rec1_frame_4890,939.4766095902775,754.122531252884
loc5_script4_seq2_rec1_frame_4900,964.765495414536,782.1764775586472
loc5_script4_seq2_rec1_frame_4910,967.3346815779321,708.6763385093947
loc5_script4_seq2_rec1_frame_4920,788.9384766455232,668.3775372360324
loc5_script4_seq2_rec1_frame_4930,1033.2079858035286,843.7359659149379
loc5_script4_seq2_rec1_frame_4940,1011.7006651044085,768.9937956311877
loc5_script4_seq2_rec1_frame_4950,951.7953158121854,531.5612719656817
loc5_script4_seq2_rec1_frame_4960,725.4539607340549,523.4864296924015
loc5_script4_seq2_rec1_frame_4970,833.9791545370431,670.5900325091811
loc5_script4_seq2_rec1_frame_4980,928.6690799361818,685.0898685358288
loc5_script4_seq2_rec1_frame_4990,949.5514263371012,674.8692723913432
loc5_script4_seq2_rec1_frame_5000,939.1490743339191,580.4050688316637
loc5_script4_seq2_rec1_frame_5010,928.0308747592218,584.9639426021113
loc5_script4_seq2_rec1_frame_5020,924.7250854273445,574.6905712567464
loc5_script4_seq2_rec1_frame_5030,920.9824318159971,568.398442123979
loc5_script4_seq2_rec1_frame_5040,920.0578201084323,560.5807945824713
loc5_script4_seq2_rec1_frame_5050,920.094025017435,560.7839275705644
loc5_script4_seq2_rec1_frame_5060,907.5193118293611,615.7554511885594
loc5_script4_seq2_rec1_frame_5070,917.0291024127272,621.0537998630243
